  11,     8330,  -140, 15217, 11571,   455,  -233,   -65,   164,     2, 20013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  12,     9163,  -131, 13680, 14195,   470,  -166,  -139,   167,     6, 20013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  13,     9996,  -107, 11116, 15724,   453,   -87,  -202,   161,     5, 20013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  14,    10829,  -114,  7678, 16223,   405,    -7,  -253,   144,     4, 20013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  15,    11662,  -134,  3724, 15631,   336,    76,  -288,   117,     5, 20013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  16,    12495,  -124,  -329, 14031,   236,   150,  -303,    81,     5, 20013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  17,    13328,    -1, -4233, 11456,   123,   217,  -294,    44,     6, 20013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  18,    14161,   367, -7581,  8393,     7,   269,  -267,     6,     4, 20013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  19,    14994,   206,-11153,  4118,  -121,   304,  -223,   -42,     3, 20013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  20,    15827,   134,-13821,  -112,  -235,   314,  -160,   -83,     4, 20013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  21,    16660,   138,-15319, -4173,  -332,   304,   -90,  -117,     1, 20013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  22,    17493,   170,-15772, -8076,  -407,   275,   -14,  -144,     3, 20013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  23,    18326,   192,-15164,-11496,  -455,   230,    63,  -161,     2, 20013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  24,    19159,   162,-13648,-14146,  -471,   164,   136,  -167,     0, 20013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  25,    19992,   107,-11126,-15723,  -453,    85,   204,  -159,     1, 20013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  26,    20825,    95, -7711,-16239,  -409,     3,   252,  -143,     2, 20013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  27,    21658,   115, -3751,-15639,  -336,   -77,   290,  -115,     3, 20013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  28,    22491,    98,   315,-14037,  -237,  -153,   301,   -80,     1, 20012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  29,    23324,   -17,  4244,-11448,  -123,  -219,   290,   -43,     2, 20012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  30,    24157,  -287,  7700, -8285,    -3,  -271,   266,    -4,     1, 20012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  31,    24990,  -207, 11179, -4104,   122,  -305,   223,    43,     4, 20012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  32,    25823,  -159, 13793,    67,   233,  -317,   159,    83,     2, 20012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  33,    26656,  -156, 15287,  4123,   329,  -307,    86,   117,     3, 20012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  34,    27489,  -160, 15755,  8037,   404,  -278,    11,   145,     4, 20012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  35,    28322,  -164, 15173, 11484,   453,  -232,   -64,   163,     4, 20012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  36,    29155,  -134, 13671, 14152,   470,  -166,  -138,   168,     3, 20012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  37,    29988,  -102, 11141, 15730,   452,   -88,  -204,   164,     2, 20012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  38,    30821,  -113,  7721, 16251,   407,    -8,  -253,   145,     6, 20012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  39,    31654,  -139,  3760, 15652,   335,    73,  -292,   116,     3, 20012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  40,    32487,  -115,  -297, 14059,   238,   149,  -303,    83,     5, 20011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  41,    33320,     3, -4234, 11456,   121,   216,  -294,    43,     5, 20011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  42,    34153,   352, -7620,  8354,     6,   267,  -268,     6,     5, 20011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  43,    34986,   236,-11167,  4103,  -121,   304,  -221,   -40,     6, 20011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  44,    35819,   144,-13838,  -130,  -236,   313,  -161,   -84,     4, 20011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  45,    36652,   119,-15347, -4202,  -334,   303,   -90,  -120,     1, 20011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  46,    37485,   113,-15797, -8097,  -409,   272,   -16,  -146,     0, 20011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  47,    38318,   121,-15191,-11519,  -454,   230,    65,  -161,     4, 20011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  48,    39151,   111,-13664,-14154,  -471,   163,   135,  -169,     1, 20011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  49,    39984,    93,-11111,-15705,  -452,    84,   203,  -159,     1, 20011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  50,    40817,    99, -7698,-16227,  -406,     4,   250,  -142,     2, 20011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  51,    41650,   124, -3772,-15646,  -334,   -75,   289,  -115,     1, 20011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  52,    42483,   119,   280,-14048,  -239,  -153,   301,   -81,     2, 20010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  53,    43316,    10,  4216,-11451,  -123,  -216,   293,   -40,     3, 20010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  54,    44149,  -371,  7563, -8392,    -8,  -271,   266,    -4,     3, 20010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  55,    44982,  -222, 11149, -4101,   121,  -307,   220,    43,     2, 20010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  56,    45815,  -158, 13798,   113,   235,  -315,   159,    85,     1, 20010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  57,    46648,  -140, 15318,  4192,   332,  -305,    86,   118,     2, 20010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  58,    47481,  -138, 15794,  8102,   407,  -275,    10,   146,     6, 20010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  59,    48314,  -150, 15190, 11511,   453,  -231,   -66,   163,     4, 20010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  60,    49147,  -142, 13657, 14118,   470,  -165,  -138,   166,     3, 20010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  61,    49980,  -114, 11115, 15656,   452,   -87,  -201,   161,     5, 20010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  62,    50813,  -112,  7703, 16188,   404,    -7,  -254,   145,     4, 20010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  63,    51646,  -135,  3759, 15616,   332,    73,  -290,   116,     4, 20010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  64,    52479,  -118,  -299, 14026,   236,   148,  -304,    81,     4, 20009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  65,    53312,    -3, -4225, 11433,   122,   217,  -292,    43,     5, 20009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  66,    54145,   326, -7640,  8315,     3,   267,  -266,     5,     4, 20009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  67,    54978,   258,-11112,  4148,  -123,   303,  -222,   -40,     3, 20009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  68,    55811,   167,-13800,   -96,  -235,   315,  -161,   -82,     4, 20009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  69,    56644,   146,-15317, -4184,  -334,   303,   -87,  -117,     4, 20009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  70,    57477,   143,-15790, -8110,  -409,   275,   -10,  -143,     4, 20009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  71,    58310,   151,-15193,-11529,  -457,   229,    64,  -160,     2, 20009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  72,    59143,   136,-13644,-14130,  -473,   163,   136,  -167,     1, 20009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  73,    59976,    88,-11113,-15688,  -454,    85,   202,  -160,     2, 20009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  74,    60809,    88, -7698,-16216,  -407,     5,   254,  -142,     1, 20009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  75,    61642,   108, -3763,-15624,  -337,   -77,   289,  -114,     4, 20009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  76,    62475,    95,   282,-14036,  -240,  -151,   299,   -80,     1, 20007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  77,    63308,    -8,  4216,-11439,  -124,  -220,   291,   -43,    -1, 20007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  78,    64141,  -311,  7658, -8299,    -4,  -271,   268,    -4,     3, 20007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  79,    64974,  -240, 11128, -4137,   120,  -307,   222,    43,     4, 20007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  80,    65807,  -175, 13764,    54,   232,  -317,   162,    85,     4, 20007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  81,    66640,  -142, 15311,  4167,   329,  -307,    87,   119,     2, 20007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  82,    67473,  -142, 15788,  8098,   405,  -279,    11,   144,     2, 20007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  83,    68306,  -149, 15216, 11545,   454,  -233,   -64,   162,     5, 20007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  84,    69139,  -136, 13672, 14162,   470,  -166,  -138,   167,     4, 20007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  85,    69972,  -110, 11111, 15689,   451,   -88,  -202,   161,     4, 20007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  86,    70805,  -106,  7689, 16212,   407,    -6,  -253,   145,     4, 20007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  87,    71638,  -130,  3739, 15619,   335,    73,  -290,   116,     4, 20007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  88,    72471,  -111,  -313, 14016,   236,   148,  -302,    81,     4, 20007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  89,    73304,    12, -4219, 11433,   122,   216,  -295,    42,     3, 20007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  90,    74137,   239, -7756,  8192,     1,   267,  -267,     2,     4, 20007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  91,    74970,   205,-11182,  4078,  -122,   303,  -224,   -41,     4, 20007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  92,    75803,   147,-13830,  -119,  -236,   312,  -163,   -84,     2, 20007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  93,    76636,   128,-15337, -4184,  -332,   304,   -89,  -118,     3, 20007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  94,    77469,   115,-15835, -8127,  -410,   275,   -13,  -145,     2, 20007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  95,    78302,   127,-15248,-11554,  -460,   228,    61,  -161,     1, 20007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  96,    79135,   115,-13709,-14184,  -474,   165,   136,  -167,     1, 20007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  97,    79968,    88,-11148,-15733,  -455,    89,   203,  -158,     3, 20007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  98,    80801,    89, -7711,-16261,  -409,     4,   255,  -143,     3, 20007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  99,    81634,   114, -3747,-15659,  -334,   -75,   293,  -113,     3, 20007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 100,    82467,   110,   325,-14050,  -237,  -154,   304,   -79,     3, 20008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 101,    83300,    -4,  4258,-11445,  -125,  -220,   294,   -41,     4, 20008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 102,    84133,  -261,  7749, -8243,    -5,  -273,   267,    -1,     2, 20008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 103,    84966,  -191, 11209, -4075,   121,  -310,   225,    44,     3, 20008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 104,    85799,  -157, 13849,   129,   233,  -319,   161,    84,     2, 20008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 105,    86632,  -158, 15309,  4167,   330,  -306,    87,   119,     2, 20008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 106,    87465,  -147, 15800,  8109,   408,  -275,    13,   148,     5, 20008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 107,    88298,  -163, 15192, 11517,   454,  -232,   -65,   162,     5, 20008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 108,    89131,  -141, 13667, 14159,   469,  -167,  -138,   167,     4, 20008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 109,    89964,  -108, 11119, 15714,   451,   -92,  -205,   159,     1, 20008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 110,    90797,  -108,  7686, 16237,   406,    -8,  -254,   145,     4, 20008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 111,    91630,  -135,  3738, 15651,   334,    75,  -291,   117,     6, 20008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 112,    92463,  -112,  -325, 14048,   237,   149,  -304,    83,     4, 20011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 113,    93296,    14, -4241, 11460,   122,   215,  -295,    43,     3, 20011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 114,    94129,   863, -7370,  8619,    15,   266,  -269,    13,     5, 20011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 115,    94962,   554,-10575,  4663,  -118,   308,  -221,   -32,     3, 20011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 116,    95795,   163,-13904,  -194,  -236,   314,  -160,   -82,     3, 20011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 117,    96628,   133,-15282, -4181,  -334,   304,   -87,  -117,     3, 20011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 118,    97461,   157,-15811, -8136,  -408,   273,   -14,  -144,     2, 20011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 119,    98294,   147,-15162,-11508,  -455,   229,    65,  -160,     2, 20011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 120,    99127,   118,-13672,-14177,  -469,   162,   137,  -166,     2, 20011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 121,    99960,    85,-11096,-15698,  -453,    84,   202,  -160,     2, 20011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 122,   100793,    90, -7693,-16230,  -404,     4,   252,  -142,     1, 20011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 123,   101626,   115, -3737,-15622,  -334,   -78,   286,  -115,    -1, 20011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 124,   102459,   102,   318,-14034,  -235,  -151,   302,   -78,     3, 20010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 125,   103292,    -1,  4262,-11425,  -122,  -219,   293,   -41,     2, 20010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 126,   104125,  -344,  7640, -8347,    -8,  -270,   267,    -2,     3, 20010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 127,   104958,  -238, 11161, -4124,   118,  -308,   220,    42,     1, 20010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 128,   105791,  -178, 13800,    89,   233,  -315,   161,    83,     3, 20010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 129,   106624,  -181, 15280,  4150,   329,  -306,    86,   117,     2, 20010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 130,   107457,  -154, 15779,  8101,   405,  -277,     9,   145,     3, 20010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 131,   108290,  -147, 15219, 11553,   453,  -233,   -66,   160,     2, 20010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 132,   109123,  -124, 13678, 14184,   470,  -167,  -138,   168,     2, 20010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 133,   109956,   -98, 11122, 15729,   451,   -88,  -203,   162,     5, 20010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 134,   110789,  -104,  7678, 16246,   405,    -6,  -254,   144,     5, 20010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 135,   111622,  -128,  3710, 15644,   334,    73,  -291,   115,     4, 20010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
